Name,Crystal Structure,Diaphaneity,Specific Gravity,Optical,Refractive Index,Molar Mass,Molar Volume,Calculated Density
Sonoraite,0.0,0.0,0.0,0.0,0.0,532.9364,0.06730297999999997,6.572
Sophiite,0.0,0.0,0.0,0.0,0.0,328.6436,0.055682720000000005,4.899
Sorensenite,0.0,0.0,0.0,0.0,0.0,721.225632,0.20175776,2.967
Souzalite,0.0,0.0,0.0,0.0,0.0,591.1003410000001,0.08978924,5.4639999999999995
Spangolite,0.0,0.0,0.0,0.0,0.0,355.6363990000001,0.12312257,2.397
Spencerite,0.0,0.0,0.0,0.0,0.0,344.179362,0.04488248,6.365
Sphaerobertrandite,0.0,0.0,0.0,0.0,0.0,153.13564,0.04484674,2.8339999999999996
Sphaerobismoite,0.0,0.0,0.0,0.0,0.0,272.97797,0.0448054,5.0569999999999995
Spheniscidite,0.0,0.0,0.0,0.0,0.0,372.71312400000005,0.23529118,1.315
Spinelloid,0.0,0.0,0.0,0.0,0.0,568.47,0.05610274,8.41
Spiroffite,0.0,0.0,0.0,0.0,0.0,374.13565,0.04483215,6.9270000000000005
Spodumene-II,0.0,0.0,0.0,0.0,0.0,165.07327800000002,0.033645180000000004,4.072
Spriggite,0.0,0.0,0.0,0.0,0.0,3322.6523999999995,0.2242491,12.298
Springcreekite,0.0,0.0,0.0,0.0,0.0,361.109465,0.03370153,8.892999999999999
Srebrodolskite,0.0,0.0,0.0,0.0,0.0,199.7702,0.033628080000000005,4.931
Srilankite,0.0,0.0,0.0,0.0,0.0,155.1034,0.0112206,11.472999999999999
Stanekite,0.0,0.0,0.0,0.0,0.0,332.540862,0.05602588,4.926
Stanfieldite,0.0,0.0,0.0,0.0,0.0,916.048172,0.2690195,2.826
Starkeyite,0.0,0.0,0.0,0.0,0.0,192.42972,0.17927839999999998,0.8909999999999999
Starovaite,0.0,0.0,0.0,0.0,0.0,717.645,0.14565416999999994,4.0889999999999995
Stavelotite-(La),0.0,0.0,0.0,0.0,0.0,4958.623750000002,0.8067224899999998,5.102
Steedeite,0.0,0.0,0.0,0.0,0.0,519.653848,0.12331337,3.498
Steenstrupine-(Ce),0.0,0.0,0.0,0.0,0.0,931.297878,0.11223554,6.8870000000000005
Steklite,0.0,0.0,0.0,0.0,0.0,185.991639,0.02247118,6.87
Stenhuggarite,0.0,0.0,0.0,0.0,0.0,479.52398000000005,0.07844939,5.073
Stenonite,0.0,0.0,0.0,0.0,0.0,357.222754,0.08967989999999999,3.306
Stepite,0.0,0.0,0.0,0.0,0.0,432.00169000000005,0.0336856,10.644
Stetindite-(Ce),0.0,0.0,0.0,0.0,0.0,184.1999,0.011229000000000001,13.615
Steverustite,0.0,0.0,0.0,0.0,0.0,1557.0033,0.21302699,6.066
Stewartite,0.0,0.0,0.0,0.0,0.0,590.5577740000001,0.08981062000000001,5.457999999999999
Stibioclaudetite,0.0,0.0,0.0,0.0,0.0,244.67979000000003,0.033619300000000005,6.041
Stibiocolumbite,0.0,0.0,0.0,0.0,0.0,459.61188,0.0448239,8.511000000000001
Stibiotantalite,0.0,0.0,0.0,0.0,0.0,366.7055,0.044813099999999995,6.792000000000001
Stibivanite,0.0,0.0,0.0,0.0,0.0,220.6997,0.033614540000000005,5.449
Stilbite-Ca,0.0,0.0,0.0,0.0,0.0,534.0167240000002,0.07862806000000001,5.6370000000000005
Stilbite-Na,0.0,0.0,0.0,0.0,0.0,614.4325769999999,0.11218602999999998,4.546
Stillwellite-(La),0.0,0.0,0.0,0.0,0.0,225.8002,0.03362709,5.5729999999999995
Stillwellite-(Nd),0.0,0.0,0.0,0.0,0.0,231.1347,0.03362509,5.705
Stoiberite,0.0,0.0,0.0,0.0,0.0,579.607,0.11201213,4.295
Stokesite,0.0,0.0,0.0,0.0,0.0,312.971,0.056064300000000004,4.633
Stoppaniite,0.0,0.0,0.0,0.0,0.0,254.33246699999998,0.022498840000000003,9.383
Stornesite-(Y),0.0,0.0,0.0,0.0,0.0,1838.4679440000002,0.2692229099999999,5.667999999999999
Straczekite,0.0,0.0,0.0,0.0,0.0,262.036,0.05604847999999999,3.88
Strakhovite,0.0,0.0,0.0,0.0,0.0,749.8766710000001,0.13455909999999996,4.625
Stranskiite,0.0,0.0,0.0,0.0,0.0,267.85519,0.04481335,4.961
Stringhamite,0.0,0.0,0.0,0.0,0.0,277.26838,0.07845218,2.9330000000000003
Stronadelphite,0.0,0.0,0.0,0.0,0.0,313.288365,0.0448995,5.791
Stronalsite,0.0,0.0,0.0,0.0,0.0,348.739046,0.08966928,3.228
Strontio-orthojoaquinite,0.0,0.0,0.0,0.0,0.0,1726.2843679999999,0.26921349,5.322
Strontioborite,0.0,0.0,0.0,0.0,0.0,418.1334,0.12329642,2.815
Strontiofluorite,0.0,0.0,0.0,0.0,0.0,106.618403,0.0112353,7.876
Strontioginorite,0.0,0.0,0.0,0.0,0.0,791.16044,0.52655666,1.247
Strontiohurlbutite,0.0,0.0,0.0,0.0,0.0,472.992084,0.08971006,4.376
Strontiopiemontite,0.0,0.0,0.0,0.0,0.0,803.1691569999998,0.12338355,5.403
Strontium-apatite,0.0,0.0,0.0,0.0,0.0,271.219962,0.03368959999999999,6.682
Strunzite,0.0,0.0,0.0,0.0,0.0,498.680774,0.08976753,4.611000000000001
Struvite-(K),0.0,0.0,0.0,0.0,0.0,213.428442,0.15691869999999994,1.129
Sudoite,0.0,0.0,0.0,0.0,0.0,387.717695,0.05615415,5.731
Sulfoborite,0.0,0.0,0.0,0.0,0.0,243.520303,0.15686878999999998,1.288
Sulphohalite,0.0,0.0,0.0,0.0,0.0,125.506271,0.033468200000000004,3.113
Suolunite,0.0,0.0,0.0,0.0,0.0,150.17638,0.078438,1.589
Superhydrous Phase B,0.0,0.0,0.0,0.0,0.0,485.16894,0.07849256,5.13
Surinamite,0.0,0.0,0.0,0.0,0.0,1462.4054,0.1794344,6.765
Surkhobite,0.0,0.0,0.0,0.0,0.0,2322.7555959999995,0.40366786,4.776
Svabite,0.0,0.0,0.0,0.0,0.0,636.145973,0.1457228,3.623
Sveinbergeite,0.0,0.0,0.0,0.0,0.0,1706.0994069999995,0.15722636999999998,9.007
Svenekite,0.0,0.0,0.0,0.0,0.0,322.9560800000001,0.1456701,1.84
Sverigeite,0.0,0.0,0.0,0.0,0.0,367.131598,0.04489243,6.787999999999999
Svyatoslavite,0.0,0.0,0.0,0.0,0.0,318.285278,0.08966398,2.946
Swartzite,0.0,0.0,0.0,0.0,0.0,1739.4208600000004,0.23544187,6.132000000000001
Swedenborgite,0.0,0.0,0.0,0.0,0.0,192.747968,0.03363,4.757
Sylvine,0.0,0.0,0.0,0.0,0.0,74.551,0.0110757,5.587000000000001
Symesite,0.0,0.0,0.0,0.0,0.0,2437.8696,0.17867139999999998,11.325
Synadelphite,0.0,0.0,0.0,0.0,0.0,623.5848299999999,0.06734695000000003,7.685
Szaibelyite,0.0,0.0,0.0,0.0,0.0,168.24428,0.08963278,1.558
Szenicsite,0.0,0.0,0.0,0.0,0.0,385.59822,0.1008366,3.174
Szmikite,0.0,0.0,0.0,0.0,0.0,136.01019,0.04482175,2.519
Szomolnokite,0.0,0.0,0.0,0.0,0.0,136.91914,0.04482149,2.535
Szymanskiite,0.0,0.0,0.0,0.0,0.0,1085.3738,0.12324641,7.309
Tadzhikite-(Ce),0.0,0.0,0.0,0.0,0.0,636.764739,0.14568135999999995,3.628
Taikanite,0.0,0.0,0.0,0.0,0.0,502.9899,0.0784833,5.319
Tainiolite,0.0,0.0,0.0,0.0,0.0,196.672403,0.044901800000000006,3.635
Takedaite,0.0,0.0,0.0,0.0,0.0,66.8884,0.01122629,4.945
Takeuchiite,0.0,0.0,0.0,0.0,0.0,1436.7293,0.26895924000000004,4.434
Takovite,0.0,0.0,0.0,0.0,0.0,130.692679,0.033623890000000003,3.2260000000000004
Talc 2M,0.0,0.0,0.0,0.0,0.0,200.7774,0.06722819999999999,2.479
Tamaite,0.0,0.0,0.0,0.0,0.0,1229.73396,0.3698327,2.76
Tancoite,0.0,0.0,0.0,0.0,0.0,360.821154,0.12334618,2.428
Tangdanite,0.0,0.0,0.0,0.0,0.0,873.8175800000004,0.12342195,5.876
Tantalaeschynite-(Ce),0.0,0.0,0.0,0.0,0.0,432.9405,0.0448264,8.016
Tantalaeschynite-(Eu),0.0,0.0,0.0,0.0,0.0,396.9105,0.0448239,7.35
Tantalaeschynite-(La),0.0,0.0,0.0,0.0,0.0,431.731,0.0448281,7.994
Tantalaeschynite-(Nd),0.0,0.0,0.0,0.0,0.0,437.0655,0.044826099999999994,8.093
Tantalaeschynite-(Pr),0.0,0.0,0.0,0.0,0.0,433.73315,0.0448267,8.031
Tantalaeschynite-(Tb),0.0,0.0,0.0,0.0,0.0,451.75084000000004,0.044824800000000005,8.365
Tantalite-(Mn),0.0,0.0,0.0,0.0,0.0,432.63752999999997,0.033624140000000004,10.68
Tanteuxenite-(Ho),0.0,0.0,0.0,0.0,0.0,441.75642,0.0336283,10.902999999999999
Tanteuxenite-(Lu),0.0,0.0,0.0,0.0,0.0,451.7931,0.033627300000000006,11.151
Tanteuxenite-(Tm),0.0,0.0,0.0,0.0,0.0,445.76030999999995,0.0336276,11.002
Tanteuxenite-(Yb),0.0,0.0,0.0,0.0,0.0,449.8661,0.0336358,11.100999999999999
Tapiolite-(Fe),0.0,0.0,0.0,0.0,0.0,268.7937,0.02240999,9.955
Taramellite,0.0,0.0,0.0,0.0,0.0,715.8735999999999,0.10092319,5.8870000000000005
Tarbagataite,0.0,0.0,0.0,0.0,0.0,1586.8068789999998,0.20201327,6.52
Taseqite,0.0,0.0,0.0,0.0,0.0,1985.5564300000005,0.30223948,5.452999999999999
Tashelgite,0.0,0.0,0.0,0.0,0.0,2544.249004,0.7171635999999998,2.945
Tassieite,0.0,0.0,0.0,0.0,0.0,830.1407340000002,0.15695260999999994,4.39
Tavorite,0.0,0.0,0.0,0.0,0.0,293.401702,0.06725427,3.6210000000000004
Teepleite,0.0,0.0,0.0,0.0,0.0,86.260808,0.03346419,2.1390000000000002
Teineite,0.0,0.0,0.0,0.0,0.0,275.17420000000004,0.03365149,6.787000000000001
Telyushenkoite,0.0,0.0,0.0,0.0,0.0,588.086688,0.06746212999999998,7.235
Tengerite-(Y),0.0,0.0,0.0,0.0,0.0,209.93285,0.05602852,3.11
Ternesite,0.0,0.0,0.0,0.0,0.0,292.3813,0.0784782,3.092
Terranovaite,0.0,0.0,0.0,0.0,0.0,1653.520528,0.16892912,8.124
Terskite,0.0,0.0,0.0,0.0,0.0,662.6750400000002,0.2017336,2.7260000000000004
Teschemacherite,0.0,0.0,0.0,0.0,0.0,79.05564,0.10084031,0.6509999999999999
Tetra-ferri-annite,0.0,0.0,0.0,0.0,0.0,419.511069,0.04489806,7.755
Tetraferriannite,0.0,0.0,0.0,0.0,0.0,419.511069,0.04489806,7.755
Tetranatrolite,0.0,0.0,0.0,0.0,0.0,239.215046,0.03369988,5.892
Tetrawickmanite,0.0,0.0,0.0,0.0,0.0,226.68595,0.08966154999999999,2.0980000000000003
Thadeuite,0.0,0.0,0.0,0.0,0.0,366.390462,0.04489469,6.774
Thalenite-(Y),0.0,0.0,0.0,0.0,0.0,529.966453,0.123258,3.569
Theoparacelsite,0.0,0.0,0.0,0.0,0.0,204.48238999999998,0.02244819,7.561
Theophrastite,0.0,0.0,0.0,0.0,0.0,74.69279999999998,0.01120259,5.534
Therasiaite,0.0,0.0,0.0,0.0,0.0,872.563276,0.29060477999999995,2.492
Thermessaite,0.0,0.0,0.0,0.0,0.0,168.14144499999998,0.044868090000000006,3.11
Thometzekite,0.0,0.0,0.0,0.0,0.0,442.73979,0.03366089,10.917
Thomsonite-Ca,0.0,0.0,0.0,0.0,0.0,1257.368525,0.17943336999999993,5.816
Thomsonite-Sr,0.0,0.0,0.0,0.0,0.0,672.2773850000002,0.11224347,4.971
Thoreaulite,0.0,0.0,0.0,0.0,0.0,576.6022,0.067214,7.12
Thornasite,0.0,0.0,0.0,0.0,0.0,742.5822360000001,0.15695599999999998,3.927
Thorneite,0.0,0.0,0.0,0.0,0.0,942.67484,0.11190661,6.992000000000001
Thorutite,0.0,0.0,0.0,0.0,0.0,327.9163,0.0336184,8.096
Threadgoldite,0.0,0.0,0.0,0.0,0.0,918.1076630000001,0.13458299,5.662000000000001
Tikhonenkovite,0.0,0.0,0.0,0.0,0.0,225.61815099999998,0.04488729,4.172
Tilasite,0.0,0.0,0.0,0.0,0.0,190.301793,0.033647,4.694
Tilleyite,0.0,0.0,0.0,0.0,0.0,488.5752,0.14571231999999998,2.783
Tinsleyite,0.0,0.0,0.0,0.0,0.0,336.042102,0.08972168,3.109
Tinticite,0.0,0.0,0.0,0.0,0.0,601.3219859999998,0.08976369999999999,5.56
Tinzenite,0.0,0.0,0.0,0.0,0.0,624.147178,0.16809726999999994,3.082
Tiptopite,0.0,0.0,0.0,0.0,0.0,281.12261,0.04498628,5.187
Tiragalloite,0.0,0.0,0.0,0.0,0.0,707.03543,0.15688313999999998,3.741
Tisinalite,0.0,0.0,0.0,0.0,0.0,898.041966,0.06746674,11.048
Tistarite,0.0,0.0,0.0,0.0,0.0,63.8794,0.0112066,4.731
Titantaramellite,0.0,0.0,0.0,0.0,0.0,778.1367,0.12315358,5.244
Tivanite,0.0,0.0,0.0,0.0,0.0,196.8351,0.04483894,3.6439999999999997
Tobelite,0.0,0.0,0.0,0.0,0.0,288.23359700000003,0.07850487,3.0469999999999997
Tokkoite,0.0,0.0,0.0,0.0,0.0,1117.159911,0.23552498,3.937
Tolbachite,0.0,0.0,0.0,0.0,0.0,98.9987,0.01103709,7.445
Tomichite,0.0,0.0,0.0,0.0,0.0,821.5907900000002,0.08968522,7.603
Tondiite,0.0,0.0,0.0,0.0,0.0,203.85703999999998,0.03346418,5.056
Tooeleite,0.0,0.0,0.0,0.0,0.0,317.7021900000001,0.04486368,5.877999999999999
Topaz-OH,0.0,0.0,0.0,0.0,0.0,209.251639,0.04486629,3.8710000000000004
Tornebohmite-(Ce),0.0,0.0,0.0,0.0,0.0,508.38573899999994,0.08966199,4.706
Torrecillasite,0.0,0.0,0.0,0.0,0.0,665.646428,0.055926599999999986,9.879
Trabzonite,0.0,0.0,0.0,0.0,0.0,519.74112,0.16817369999999998,2.565
Traskite,0.0,0.0,0.0,0.0,0.0,1451.5148,0.14568317999999994,8.27
Trattnerite,0.0,0.0,0.0,0.0,0.0,275.486,0.033687980000000006,6.787000000000001
Trembathite,0.0,0.0,0.0,0.0,0.0,228.0347,0.06704426,2.823
Tricalcium aluminate,0.0,0.0,0.0,0.0,0.0,166.11787800000005,0.02246378,6.138
Trigonite,0.0,0.0,0.0,0.0,0.0,1046.30602,0.08968755,9.683
Trikalsilite,0.0,0.0,0.0,0.0,0.0,598.6649530000001,0.13469436999999998,3.6889999999999996
Trilithionite,0.0,0.0,0.0,0.0,0.0,527.832138,0.06740061,6.5
Trimerite,0.0,0.0,0.0,0.0,0.0,453.23994000000005,0.13444354,2.798
Trimounsite-(Y),0.0,0.0,0.0,0.0,0.0,780.1718,0.10087389999999999,6.419
Trinepheline,0.0,0.0,0.0,0.0,0.0,1704.652884,0.5379586799999999,2.63
Trippkeite,0.0,0.0,0.0,0.0,0.0,170.46639000000005,0.02241219,6.313
Trolleite,0.0,0.0,0.0,0.0,0.0,245.921682,0.11204198,1.8219999999999998
Tsaregorodtsevite,0.0,0.0,0.0,0.0,0.0,209.275979,0.044847220000000014,3.873
Tschernichite,0.0,0.0,0.0,0.0,0.0,1214.551819,0.19094541,5.279
Tschortnerite,0.0,0.0,0.0,0.0,0.0,919.573878,0.08986506999999999,8.493
Tsepinite-K,0.0,0.0,0.0,0.0,0.0,1607.0622280000002,0.1797198,7.422000000000001
Tsepinite-Na,0.0,0.0,0.0,0.0,0.0,1173.883996,0.17956198999999998,5.426
Tsilaisite,0.0,0.0,0.0,0.0,0.0,395.68264700000003,0.10086808,3.2560000000000002
Tugarinovite,0.0,0.0,0.0,0.0,0.0,127.9388,0.02240133,4.74
Tuhualite,0.0,0.0,0.0,0.0,0.0,362.934868,0.10083828,2.987
Tuite,0.0,0.0,0.0,0.0,0.0,143.12856200000002,0.0224608,5.289
Tuliokite,0.0,0.0,0.0,0.0,0.0,470.379068,0.03369401,11.587
Tumchaite,0.0,0.0,0.0,0.0,0.0,570.947048,0.08968374999999999,5.284
Tundrite-(Ce),0.0,0.0,0.0,0.0,0.0,641.179604,0.13449851999999998,3.957
Tunellite,0.0,0.0,0.0,0.0,0.0,384.5416,0.10091364,3.1630000000000003
Tunisite,0.0,0.0,0.0,0.0,0.0,203.526487,0.07829900000000001,2.157
Turanite,0.0,0.0,0.0,0.0,0.0,339.59177999999997,0.08962561,3.145
Turkestanite,0.0,0.0,0.0,0.0,0.0,410.287868,0.033715300000000004,10.1
Turneaureite,0.0,0.0,0.0,0.0,0.0,238.52848999999998,0.0446829,4.431
Turtmannite,0.0,0.0,0.0,0.0,0.0,1549.9883100000004,0.23535257,5.466
Tuscanite,0.0,0.0,0.0,0.0,0.0,706.724495,0.16819025,3.488
Tuzlaite,0.0,0.0,0.0,0.0,0.0,836.700288,0.2017403,3.4419999999999997
Tveitite,0.0,0.0,0.0,0.0,0.0,361.12707400000005,0.0897136,3.341
Tveitite-(Y),0.0,0.0,0.0,0.0,0.0,361.12707400000005,0.0897136,3.341
Tweddillite,0.0,0.0,0.0,0.0,0.0,648.4896180000002,0.12331436,4.365
Tychite,0.0,0.0,0.0,0.0,0.0,123.370568,0.02245151,4.561
Uedaite-(Ce),0.0,0.0,0.0,0.0,0.0,784.7227670000002,0.10093078,6.452999999999999
Ulvospinel1,0.0,0.0,0.0,0.0,0.0,175.5734,0.01122078,12.987
Umbrianite,0.0,0.0,0.0,0.0,0.0,895.5838270000003,0.15705325999999994,4.7330000000000005
Umohoite,0.0,0.0,0.0,0.0,0.0,2026.1162,0.26909732,6.249
Ungemachite,0.0,0.0,0.0,0.0,0.0,285.009856,0.10090979,2.344
Uralborite,0.0,0.0,0.0,0.0,0.0,323.45632,0.22410136,1.198
Uralolite,0.0,0.0,0.0,0.0,0.0,542.217806,0.13461832,3.343
Uramarsite,0.0,0.0,0.0,0.0,0.0,951.998882,0.14575189999999996,5.421
Uramphite,0.0,0.0,0.0,0.0,0.0,347.007002,0.056010500000000005,5.142
Uranophane - alpha,0.0,0.0,0.0,0.0,0.0,457.2424,0.056102499999999986,6.765
Uranophane - beta,0.0,0.0,0.0,0.0,0.0,1685.5168,0.11211884999999998,12.478
Uranophane-beta,0.0,0.0,0.0,0.0,0.0,856.3918,0.1121611,6.337000000000001
Uranospathite,0.0,0.0,0.0,0.0,0.0,567.9740009999999,0.19037149,2.476
Uranosphaerite,0.0,0.0,0.0,0.0,0.0,528.01487,0.044835899999999984,9.775
Ushkovite,0.0,0.0,0.0,0.0,0.0,1100.30235,0.15698070999999994,5.818
Usovite,0.0,0.0,0.0,0.0,0.0,361.68036,0.07850299,3.824
Uvite,0.0,0.0,0.0,0.0,0.0,432.60581000000013,0.08976822,4.0
Vajdakite,0.0,0.0,0.0,0.0,0.0,539.76278,0.10086286,4.442
Vanadio-oxy-dravite,0.0,0.0,0.0,0.0,0.0,651.9090970000002,0.10094345,5.36
Vanadoallanite-(La),0.0,0.0,0.0,0.0,0.0,1368.049229,0.12343064,9.199
Vanadoandrosite-(Ce),0.0,0.0,0.0,0.0,0.0,1436.2567779999995,0.10107804000000002,11.794
Vanadomalayaite,0.0,0.0,0.0,0.0,0.0,214.9832,0.033644940000000005,5.303999999999999
Vandendriesscheite,0.0,0.0,0.0,0.0,0.0,3595.9264,0.2916535999999999,10.232999999999999
Vanmeersscheite,0.0,0.0,0.0,0.0,0.0,1644.146424,0.17937650000000002,7.608
Vanthoffite,0.0,0.0,0.0,0.0,0.0,285.401504,0.0896862,2.641
Varennesite,0.0,0.0,0.0,0.0,0.0,1456.207054,0.08975835,13.466
Vastmanlandite-(Ce),0.0,0.0,0.0,0.0,0.0,1277.103442,0.17940725999999993,5.9079999999999995
Vayrynenite,0.0,0.0,0.0,0.0,0.0,231.776592,0.04483832,4.29
Veblenite,0.0,0.0,0.0,0.0,0.0,3074.94405,0.40382094,6.32
Vendidaite,0.0,0.0,0.0,0.0,0.0,270.40655899999996,0.17911547999999994,1.253
Vergasovaite,0.0,0.0,0.0,0.0,0.0,462.7058,0.07843539999999999,4.896
Verplanckite,0.0,0.0,0.0,0.0,0.0,630.81925,0.08884625,5.893
Versiliaite,0.0,0.0,0.0,0.0,0.0,860.1171800000001,0.056107629999999985,12.724
Vertumnite,0.0,0.0,0.0,0.0,0.0,312.245817,0.03375807,7.6770000000000005
Vesignieite,0.0,0.0,0.0,0.0,0.0,380.36604,0.05605562,5.632000000000001
Veszelyite,0.0,0.0,0.0,0.0,0.0,356.492362,0.04489634,6.59
Vicanite-(Ce),0.0,0.0,0.0,0.0,0.0,1623.1098580000007,0.16832765999999996,8.003
Vigezzite,0.0,0.0,0.0,0.0,0.0,565.92488,0.0448631,10.47
Vigrishinite,0.0,0.0,0.0,0.0,0.0,1727.658278,0.23548313999999995,6.0889999999999995
Viitaniemiite,0.0,0.0,0.0,0.0,0.0,259.965062,0.06728004,3.207
Vimsite,0.0,0.0,0.0,0.0,0.0,100.9044,0.01126229,7.436
Vinogradovite,0.0,0.0,0.0,0.0,0.0,239.03656800000002,0.0784306,2.53
Virgilite,0.0,0.0,0.0,0.0,0.0,78.007439,0.01123109,5.765
Vistepite,0.0,0.0,0.0,0.0,0.0,440.57064,0.11203349,3.264
Vitusite-(Ce),0.0,0.0,0.0,0.0,0.0,1075.865056,0.1794338,4.977
Vladkrivovichevite,0.0,0.0,0.0,0.0,0.0,3074.60445,0.22286373,11.450999999999999
Vladykinite,0.0,0.0,0.0,0.0,0.0,1214.939725,0.13469498,7.487
Vlodavetsite,0.0,0.0,0.0,0.0,0.0,186.583382,0.05588629,2.7710000000000004
Voggite,0.0,0.0,0.0,0.0,0.0,306.23292999999995,0.06729011,3.7769999999999997
Volaschioite,0.0,0.0,0.0,0.0,0.0,294.8116,0.04490458,5.449
Volkovskite,0.0,0.0,0.0,0.0,0.0,1244.9687199999996,0.5715798799999999,1.808
Voltaite,0.0,0.0,0.0,0.0,0.0,383.72971899999993,0.07852935999999999,4.056
Vonbezingite,0.0,0.0,0.0,0.0,0.0,1886.5768,0.5826437400000001,2.688
Vonsenite,0.0,0.0,0.0,0.0,0.0,314.19599999999997,0.056012749999999986,4.656000000000001
Vuagnatite,0.0,0.0,0.0,0.0,0.0,176.149979,0.06723799,2.174
Vuonnemite,0.0,0.0,0.0,0.0,0.0,573.86195,0.14575339999999998,3.2680000000000002
Vuorelainenite,0.0,0.0,0.0,0.0,0.0,121.87895,0.01121169,9.023
Vuoriyarvite,0.0,0.0,0.0,0.0,0.0,967.359864,0.15721540000000006,5.107
Vysokyite,0.0,0.0,0.0,0.0,0.0,873.8344599999999,0.0898489,8.072000000000001
Vyuntspakhkite-(Y),0.0,0.0,0.0,0.0,0.0,992.7690779999999,0.25776577999999994,3.197
Wadalite,0.0,0.0,0.0,0.0,0.0,401.542578,0.03353086,9.94
Wadeite,0.0,0.0,0.0,0.0,0.0,190.4066,0.0224638,7.035
Wadsleyite II,0.0,0.0,0.0,0.0,0.0,693.1637000000002,0.08973083999999999,6.412000000000001
Waimirite-(Y),0.0,0.0,0.0,0.0,0.0,126.902656,0.0224239,4.697
Wakefieldite-(Y),0.0,0.0,0.0,0.0,0.0,155.84675,0.01122424,11.524000000000001
Walkerite,0.0,0.0,0.0,0.0,0.0,998.2562,0.21290867,3.892
Walpurgite,0.0,0.0,0.0,0.0,0.0,860.9220300000002,0.0784584,9.107999999999999
Walstromite,0.0,0.0,0.0,0.0,0.0,445.7341,0.10089119999999999,3.667
Watatsumiite,0.0,0.0,0.0,0.0,0.0,1095.915836,0.26903337999999993,3.3810000000000002
Waterhouseite,0.0,0.0,0.0,0.0,0.0,382.755562,0.0449024,7.075
Waylandite,0.0,0.0,0.0,0.0,0.0,471.725311,0.04491769,8.717
Weberite,0.0,0.0,0.0,0.0,0.0,154.26128400000002,0.03367759,3.802
Wegscheiderite,0.0,0.0,0.0,0.0,0.0,359.0173999999999,0.17933224,1.662
Weinebeneite,0.0,0.0,0.0,0.0,0.0,381.148264,0.08976854,3.5239999999999996
Welshite,0.0,0.0,0.0,0.0,0.0,2712.4997860000008,0.44840371,5.021
Wendwilsonite,0.0,0.0,0.0,0.0,0.0,280.25067,0.07845962,2.965
Wenkite,0.0,0.0,0.0,0.0,0.0,691.016717,0.10098677,5.678999999999999
Werdingite,0.0,0.0,0.0,0.0,0.0,1036.880008,0.257713,3.339
Wermlandite,0.0,0.0,0.0,0.0,0.0,387.24331899999993,0.16815337999999996,1.911
Wernerbaurite,0.0,0.0,0.0,0.0,0.0,2342.1960280000003,0.36999035,5.254
Wesselsite,0.0,0.0,0.0,0.0,0.0,227.2497,0.03364049,5.607
Wheatleyite,0.0,0.0,0.0,0.0,0.0,192.570648,0.07844150999999999,2.0380000000000003
Whelanite,0.0,0.0,0.0,0.0,0.0,355.9537,0.08966319,3.295
Wherryite,0.0,0.0,0.0,0.0,0.0,1144.5575,0.11208519,8.476
Whitecapsite,0.0,0.0,0.0,0.0,0.0,799.3187800000002,0.10104567,6.566
Whiteite,0.0,0.0,0.0,0.0,0.0,763.5599520000002,0.08981127,7.057
Whiteite-(CaMnMn),0.0,0.0,0.0,0.0,0.0,763.5599520000002,0.08981127,7.057
Whitmoreite,0.0,0.0,0.0,0.0,0.0,314.64141199999995,0.044876530000000005,5.819
Wickenburgite,0.0,0.0,0.0,0.0,0.0,719.6094780000001,0.12331787,4.843
Wicksite,0.0,0.0,0.0,0.0,0.0,664.0677229999999,0.16813530999999993,3.278
Widenmannite,0.0,0.0,0.0,0.0,0.0,804.2841400000001,0.07843992,8.51
Wightmanite,0.0,0.0,0.0,0.0,0.0,351.418,0.05619839,5.19
Wilcoxite,0.0,0.0,0.0,0.0,0.0,504.66083199999986,0.3249959900000001,1.2890000000000001
Wilhelmkleinite,0.0,0.0,0.0,0.0,0.0,277.16353000000004,0.06721935,3.4219999999999997
Wilkinsonite,0.0,0.0,0.0,0.0,0.0,925.409536,0.22408983,3.428
Willhendersonite,0.0,0.0,0.0,0.0,0.0,583.5585169999999,0.13464356999999996,3.597
Winchite,0.0,0.0,0.0,0.0,0.0,690.0923789999998,0.08996381,6.367000000000001
Windhoekite,0.0,0.0,0.0,0.0,0.0,523.9379,0.07853088000000001,5.537999999999999
Winstanleyite,0.0,0.0,0.0,0.0,0.0,207.4788,0.022423,7.68
Wiserite,0.0,0.0,0.0,0.0,0.0,565.5879,0.11139628,4.2139999999999995
Witzkeite,0.0,0.0,0.0,0.0,0.0,492.24855599999984,0.16817379,2.4290000000000003
Wohlerite,0.0,0.0,0.0,0.0,0.0,793.7521189999999,0.20175839999999998,3.265
Wolfeite,0.0,0.0,0.0,0.0,0.0,991.910808,0.26894072,3.0610000000000004
Wollastonite-1A,0.0,0.0,0.0,0.0,0.0,348.4851,0.100878,2.867
Wollastonite-2M,0.0,0.0,0.0,0.0,0.0,348.4851,0.100878,2.867
Wolsendorfite,0.0,0.0,0.0,0.0,0.0,4572.5386,0.2916518,13.013
Wonesite,0.0,0.0,0.0,0.0,0.0,482.48562400000003,0.06735184000000001,5.946000000000001
Woodallite,0.0,0.0,0.0,0.0,0.0,239.600079,0.04467562,4.4510000000000005
Woodruffite,0.0,0.0,0.0,0.0,0.0,534.5880000000001,0.07849172,5.653
Wooldridgeite,0.0,0.0,0.0,0.0,0.0,390.632092,0.07855279000000001,4.127
Wopmayite,0.0,0.0,0.0,0.0,0.0,748.0167089999999,0.11228242,5.529
